CH1,CH2,CH3,CH4
-1.19E-02,4.76E-03,1.14E-01,-1.31E-01
-1.13E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.14E-01,-1.31E-01
-1.21E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.76E-03,1.14E-01,-1.31E-01
-1.13E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.13E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.13E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.14E-01,-1.31E-01
-1.21E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.13E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.13E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.78E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.19E-02,4.78E-03,1.14E-01,-1.31E-01
-1.13E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.18E-02,4.69E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.78E-03,1.14E-01,-1.31E-01
-1.13E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.14E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.15E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.15E-01,-1.31E-01
-1.21E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.18E-02,4.68E-03,1.15E-01,-1.31E-01
-1.22E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.76E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.19E-02,4.68E-03,1.15E-01,-1.31E-01
-1.22E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.19E-02,4.67E-03,1.15E-01,-1.31E-01
-1.22E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.76E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.19E-02,4.68E-03,1.15E-01,-1.31E-01
-1.22E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.19E-02,4.67E-03,1.15E-01,-1.31E-01
-1.22E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.76E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.19E-02,4.68E-03,1.15E-01,-1.31E-01
-1.22E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.84E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.19E-02,4.68E-03,1.15E-01,-1.31E-01
-1.22E-02,4.67E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.79E-03,1.14E-01,-1.31E-01
-1.19E-02,4.68E-03,1.15E-01,-1.31E-01
-1.22E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.14E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.19E-02,4.68E-03,1.15E-01,-1.31E-01
-1.22E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.77E-03,1.14E-01,-1.31E-01
-1.13E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.68E-03,1.15E-01,-1.31E-01
-1.19E-02,4.78E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.78E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.79E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.79E-03,1.14E-01,-1.31E-01
-1.13E-02,4.87E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.19E-02,4.70E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.79E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.78E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.79E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.78E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.81E-03,1.14E-01,-1.31E-01
-1.19E-02,4.69E-03,1.15E-01,-1.31E-01
-1.21E-02,4.69E-03,1.15E-01,-1.31E-01
-1.18E-02,4.79E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.13E-02,4.80E-03,1.14E-01,-1.31E-01
-1.19E-02,4.70E-03,1.15E-01,-1.31E-01
-1.21E-02,4.71E-03,1.15E-01,-1.31E-01
-1.18E-02,4.80E-03,1.14E-01,-1.31E-01
-1.13E-02,4.87E-03,1.14E-01,-1.31E-01
-1.13E-02,4.82E-03,1.14E-01,-1.31E-01
-1.19E-02,4.71E-03,1.15E-01,-1.31E-01
-1.21E-02,4.71E-03,1.15E-01,-1.31E-01
-1.18E-02,4.80E-03,1.14E-01,-1.31E-01
-1.13E-02,4.88E-03,1.14E-01,-1.31E-01
-1.13E-02,4.82E-03,1.14E-01,-1.31E-01
-1.19E-02,4.71E-03,1.15E-01,-1.31E-01
-1.21E-02,4.71E-03,1.15E-01,-1.31E-01
-1.18E-02,4.80E-03,1.14E-01,-1.31E-01
-1.13E-02,4.88E-03,1.14E-01,-1.31E-01
-1.13E-02,4.82E-03,1.14E-01,-1.31E-01
-1.19E-02,4.71E-03,1.15E-01,-1.31E-01
-1.21E-02,4.71E-03,1.15E-01,-1.31E-01
-1.18E-02,4.81E-03,1.14E-01,-1.31E-01
-1.13E-02,4.88E-03,1.14E-01,-1.31E-01
-1.13E-02,4.82E-03,1.14E-01,-1.31E-01
-1.19E-02,4.71E-03,1.15E-01,-1.31E-01
-1.21E-02,4.71E-03,1.15E-01,-1.31E-01
-1.18E-02,4.81E-03,1.14E-01,-1.31E-01
-1.13E-02,4.88E-03,1.14E-01,-1.31E-01
-1.13E-02,4.83E-03,1.14E-01,-1.31E-01
-1.18E-02,4.72E-03,1.15E-01,-1.31E-01
-1.21E-02,4.72E-03,1.15E-01,-1.31E-01
-1.18E-02,4.82E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.13E-02,4.84E-03,1.14E-01,-1.31E-01
-1.18E-02,4.72E-03,1.15E-01,-1.31E-01
-1.21E-02,4.73E-03,1.15E-01,-1.31E-01
-1.18E-02,4.82E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.13E-02,4.84E-03,1.14E-01,-1.31E-01
-1.18E-02,4.73E-03,1.15E-01,-1.31E-01
-1.21E-02,4.73E-03,1.15E-01,-1.31E-01
-1.18E-02,4.82E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.13E-02,4.83E-03,1.14E-01,-1.31E-01
-1.19E-02,4.72E-03,1.15E-01,-1.31E-01
-1.21E-02,4.72E-03,1.15E-01,-1.31E-01
-1.18E-02,4.82E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.13E-02,4.83E-03,1.14E-01,-1.31E-01
-1.19E-02,4.72E-03,1.15E-01,-1.31E-01
-1.21E-02,4.73E-03,1.15E-01,-1.31E-01
-1.18E-02,4.82E-03,1.14E-01,-1.31E-01
-1.13E-02,4.90E-03,1.14E-01,-1.31E-01
-1.13E-02,4.84E-03,1.14E-01,-1.31E-01
-1.18E-02,4.73E-03,1.15E-01,-1.31E-01
-1.21E-02,4.74E-03,1.15E-01,-1.31E-01
-1.18E-02,4.85E-03,1.14E-01,-1.31E-01
-1.13E-02,4.92E-03,1.14E-01,-1.31E-01
-1.13E-02,4.86E-03,1.14E-01,-1.31E-01
-1.18E-02,4.76E-03,1.15E-01,-1.31E-01
-1.21E-02,4.78E-03,1.15E-01,-1.31E-01
-1.18E-02,4.88E-03,1.14E-01,-1.31E-01
-1.13E-02,4.95E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.18E-02,4.78E-03,1.15E-01,-1.31E-01
-1.21E-02,4.78E-03,1.15E-01,-1.31E-01
-1.18E-02,4.87E-03,1.14E-01,-1.31E-01
-1.13E-02,4.95E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.18E-02,4.77E-03,1.15E-01,-1.31E-01
-1.21E-02,4.78E-03,1.15E-01,-1.31E-01
-1.18E-02,4.87E-03,1.14E-01,-1.31E-01
-1.13E-02,4.94E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.18E-02,4.77E-03,1.15E-01,-1.31E-01
-1.21E-02,4.77E-03,1.15E-01,-1.31E-01
-1.18E-02,4.87E-03,1.14E-01,-1.31E-01
-1.13E-02,4.95E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.18E-02,4.78E-03,1.15E-01,-1.31E-01
-1.21E-02,4.78E-03,1.15E-01,-1.31E-01
-1.18E-02,4.88E-03,1.14E-01,-1.31E-01
-1.12E-02,4.95E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.18E-02,4.78E-03,1.15E-01,-1.31E-01
-1.21E-02,4.79E-03,1.15E-01,-1.31E-01
-1.17E-02,4.88E-03,1.14E-01,-1.31E-01
-1.12E-02,4.95E-03,1.14E-01,-1.31E-01
-1.13E-02,4.89E-03,1.14E-01,-1.31E-01
-1.18E-02,4.78E-03,1.15E-01,-1.31E-01
-1.21E-02,4.79E-03,1.15E-01,-1.31E-01
-1.17E-02,4.89E-03,1.14E-01,-1.31E-01
-1.12E-02,4.96E-03,1.14E-01,-1.31E-01
-1.13E-02,4.90E-03,1.14E-01,-1.31E-01
-1.18E-02,4.79E-03,1.15E-01,-1.31E-01
-1.21E-02,4.79E-03,1.15E-01,-1.31E-01
-1.17E-02,4.89E-03,1.14E-01,-1.31E-01
-1.12E-02,4.97E-03,1.14E-01,-1.31E-01
-1.12E-02,4.91E-03,1.14E-01,-1.31E-01
-1.18E-02,4.80E-03,1.15E-01,-1.31E-01
-1.20E-02,4.81E-03,1.15E-01,-1.31E-01
-1.17E-02,4.91E-03,1.14E-01,-1.31E-01
-1.12E-02,4.98E-03,1.14E-01,-1.31E-01
-1.12E-02,4.93E-03,1.14E-01,-1.31E-01
-1.18E-02,4.82E-03,1.15E-01,-1.31E-01
-1.20E-02,4.82E-03,1.15E-01,-1.31E-01
-1.17E-02,4.91E-03,1.14E-01,-1.31E-01
-1.12E-02,4.98E-03,1.14E-01,-1.31E-01
-1.12E-02,4.93E-03,1.14E-01,-1.31E-01
-1.18E-02,4.82E-03,1.15E-01,-1.31E-01
-1.20E-02,4.83E-03,1.15E-01,-1.31E-01
-1.17E-02,4.92E-03,1.14E-01,-1.31E-01
-1.12E-02,4.99E-03,1.14E-01,-1.31E-01
-1.12E-02,4.93E-03,1.14E-01,-1.31E-01
-1.18E-02,4.82E-03,1.15E-01,-1.31E-01
-1.20E-02,4.82E-03,1.15E-01,-1.31E-01
-1.17E-02,4.92E-03,1.14E-01,-1.31E-01
-1.12E-02,4.99E-03,1.14E-01,-1.31E-01
-1.12E-02,4.93E-03,1.14E-01,-1.31E-01
-1.18E-02,4.82E-03,1.15E-01,-1.31E-01
-1.20E-02,4.83E-03,1.15E-01,-1.31E-01
-1.17E-02,4.93E-03,1.14E-01,-1.31E-01
-1.12E-02,5.00E-03,1.14E-01,-1.31E-01
-1.12E-02,4.94E-03,1.14E-01,-1.31E-01
-1.18E-02,4.83E-03,1.15E-01,-1.31E-01
-1.20E-02,4.83E-03,1.15E-01,-1.31E-01
-1.17E-02,4.93E-03,1.14E-01,-1.31E-01
-1.12E-02,5.00E-03,1.14E-01,-1.31E-01
-1.12E-02,4.94E-03,1.14E-01,-1.31E-01
-1.18E-02,4.83E-03,1.15E-01,-1.31E-01
-1.20E-02,4.84E-03,1.15E-01,-1.31E-01
-1.17E-02,4.93E-03,1.14E-01,-1.31E-01
-1.12E-02,5.00E-03,1.14E-01,-1.31E-01
-1.12E-02,4.94E-03,1.14E-01,-1.31E-01
-1.18E-02,4.83E-03,1.15E-01,-1.31E-01
-1.20E-02,4.84E-03,1.15E-01,-1.31E-01
-1.17E-02,4.94E-03,1.14E-01,-1.31E-01
-1.12E-02,5.01E-03,1.14E-01,-1.31E-01
-1.12E-02,4.95E-03,1.14E-01,-1.31E-01
-1.18E-02,4.84E-03,1.15E-01,-1.31E-01
-1.20E-02,4.85E-03,1.15E-01,-1.31E-01
-1.17E-02,4.94E-03,1.14E-01,-1.31E-01
-1.12E-02,5.01E-03,1.14E-01,-1.31E-01
-1.12E-02,4.95E-03,1.14E-01,-1.31E-01
-1.18E-02,4.85E-03,1.15E-01,-1.31E-01
-1.20E-02,4.85E-03,1.15E-01,-1.31E-01
-1.17E-02,4.95E-03,1.14E-01,-1.31E-01
-1.12E-02,5.02E-03,1.14E-01,-1.31E-01
-1.12E-02,4.96E-03,1.14E-01,-1.31E-01
-1.18E-02,4.85E-03,1.15E-01,-1.31E-01
-1.20E-02,4.86E-03,1.15E-01,-1.31E-01
-1.17E-02,4.96E-03,1.14E-01,-1.31E-01
-1.12E-02,5.02E-03,1.14E-01,-1.31E-01
-1.12E-02,4.97E-03,1.14E-01,-1.31E-01
-1.17E-02,4.88E-03,1.15E-01,-1.31E-01
-1.20E-02,4.89E-03,1.15E-01,-1.31E-01
-1.16E-02,4.99E-03,1.14E-01,-1.31E-01
-1.11E-02,5.07E-03,1.14E-01,-1.31E-01
-1.12E-02,5.01E-03,1.14E-01,-1.31E-01
-1.17E-02,4.90E-03,1.15E-01,-1.31E-01
-1.20E-02,4.92E-03,1.15E-01,-1.31E-01
-1.16E-02,5.02E-03,1.14E-01,-1.31E-01
-1.11E-02,5.09E-03,1.14E-01,-1.31E-01
-1.11E-02,5.03E-03,1.14E-01,-1.31E-01
-1.17E-02,4.92E-03,1.15E-01,-1.31E-01
-1.19E-02,4.93E-03,1.15E-01,-1.31E-01
-1.16E-02,5.03E-03,1.14E-01,-1.31E-01
-1.11E-02,5.09E-03,1.14E-01,-1.31E-01
-1.11E-02,5.03E-03,1.14E-01,-1.31E-01
-1.17E-02,4.92E-03,1.15E-01,-1.31E-01
-1.20E-02,4.92E-03,1.15E-01,-1.31E-01
-1.16E-02,5.02E-03,1.14E-01,-1.31E-01
-1.11E-02,5.09E-03,1.14E-01,-1.31E-01
-1.11E-02,5.03E-03,1.14E-01,-1.31E-01
-1.17E-02,4.92E-03,1.15E-01,-1.31E-01
-1.19E-02,4.93E-03,1.15E-01,-1.31E-01
-1.16E-02,5.03E-03,1.14E-01,-1.31E-01
-1.11E-02,5.09E-03,1.14E-01,-1.31E-01
-1.11E-02,5.03E-03,1.14E-01,-1.31E-01
-1.17E-02,4.92E-03,1.15E-01,-1.31E-01
-1.19E-02,4.93E-03,1.15E-01,-1.31E-01
-1.16E-02,5.03E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.11E-02,5.03E-03,1.14E-01,-1.31E-01
-1.17E-02,4.92E-03,1.15E-01,-1.31E-01
-1.19E-02,4.93E-03,1.15E-01,-1.31E-01
-1.16E-02,5.03E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.11E-02,5.03E-03,1.14E-01,-1.31E-01
-1.17E-02,4.92E-03,1.15E-01,-1.31E-01
-1.19E-02,4.93E-03,1.15E-01,-1.31E-01
-1.16E-02,5.03E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.11E-02,5.03E-03,1.14E-01,-1.31E-01
-1.17E-02,4.93E-03,1.15E-01,-1.31E-01
-1.19E-02,4.94E-03,1.15E-01,-1.31E-01
-1.16E-02,5.04E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.11E-02,5.04E-03,1.14E-01,-1.31E-01
-1.17E-02,4.94E-03,1.15E-01,-1.31E-01
-1.19E-02,4.95E-03,1.15E-01,-1.31E-01
-1.16E-02,5.05E-03,1.14E-01,-1.31E-01
-1.11E-02,5.12E-03,1.14E-01,-1.31E-01
-1.11E-02,5.06E-03,1.14E-01,-1.31E-01
-1.17E-02,4.95E-03,1.15E-01,-1.31E-01
-1.19E-02,4.97E-03,1.15E-01,-1.31E-01
-1.16E-02,5.07E-03,1.14E-01,-1.31E-01
-1.11E-02,5.14E-03,1.14E-01,-1.31E-01
-1.11E-02,5.08E-03,1.14E-01,-1.31E-01
-1.17E-02,4.97E-03,1.15E-01,-1.31E-01
-1.19E-02,4.98E-03,1.15E-01,-1.31E-01
-1.15E-02,5.08E-03,1.14E-01,-1.31E-01
-1.10E-02,5.16E-03,1.14E-01,-1.31E-01
-1.11E-02,5.09E-03,1.14E-01,-1.31E-01
-1.16E-02,4.98E-03,1.15E-01,-1.31E-01
-1.19E-02,5.00E-03,1.15E-01,-1.31E-01
-1.15E-02,5.10E-03,1.14E-01,-1.31E-01
-1.10E-02,5.17E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.16E-02,4.99E-03,1.15E-01,-1.31E-01
-1.19E-02,5.01E-03,1.15E-01,-1.31E-01
-1.15E-02,5.11E-03,1.14E-01,-1.31E-01
-1.10E-02,5.17E-03,1.14E-01,-1.31E-01
-1.11E-02,5.11E-03,1.14E-01,-1.31E-01
-1.16E-02,5.00E-03,1.15E-01,-1.31E-01
-1.19E-02,5.00E-03,1.15E-01,-1.31E-01
-1.15E-02,5.10E-03,1.14E-01,-1.31E-01
-1.10E-02,5.17E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.16E-02,4.99E-03,1.15E-01,-1.31E-01
-1.19E-02,5.00E-03,1.15E-01,-1.31E-01
-1.15E-02,5.10E-03,1.14E-01,-1.31E-01
-1.10E-02,5.17E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.16E-02,5.00E-03,1.15E-01,-1.31E-01
-1.19E-02,5.01E-03,1.15E-01,-1.31E-01
-1.15E-02,5.11E-03,1.14E-01,-1.31E-01
-1.10E-02,5.17E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.16E-02,5.00E-03,1.15E-01,-1.31E-01
-1.19E-02,5.01E-03,1.15E-01,-1.31E-01
-1.15E-02,5.11E-03,1.14E-01,-1.31E-01
-1.10E-02,5.18E-03,1.14E-01,-1.31E-01
-1.11E-02,5.10E-03,1.14E-01,-1.31E-01
-1.16E-02,5.00E-03,1.15E-01,-1.31E-01
-1.19E-02,5.01E-03,1.15E-01,-1.31E-01
-1.15E-02,5.11E-03,1.14E-01,-1.31E-01
-1.10E-02,5.18E-03,1.14E-01,-1.31E-01
-1.11E-02,5.11E-03,1.14E-01,-1.31E-01
-1.16E-02,5.00E-03,1.15E-01,-1.31E-01
-1.18E-02,5.01E-03,1.15E-01,-1.31E-01
-1.15E-02,5.11E-03,1.14E-01,-1.31E-01
-1.10E-02,5.18E-03,1.14E-01,-1.31E-01
-1.11E-02,5.11E-03,1.14E-01,-1.31E-01
-1.16E-02,5.00E-03,1.15E-01,-1.31E-01
-1.18E-02,5.01E-03,1.15E-01,-1.31E-01
-1.15E-02,5.11E-03,1.14E-01,-1.31E-01
-1.10E-02,5.17E-03,1.14E-01,-1.31E-01
-1.11E-02,5.11E-03,1.14E-01,-1.31E-01
-1.16E-02,5.00E-03,1.15E-01,-1.31E-01
-1.18E-02,5.02E-03,1.15E-01,-1.31E-01
-1.15E-02,5.12E-03,1.14E-01,-1.31E-01
-1.10E-02,5.18E-03,1.14E-01,-1.31E-01
-1.11E-02,5.11E-03,1.14E-01,-1.31E-01
-1.16E-02,5.01E-03,1.15E-01,-1.31E-01
-1.18E-02,5.02E-03,1.15E-01,-1.31E-01
-1.15E-02,5.13E-03,1.14E-01,-1.31E-01
-1.10E-02,5.20E-03,1.14E-01,-1.31E-01
-1.10E-02,5.13E-03,1.14E-01,-1.31E-01
-1.16E-02,5.03E-03,1.15E-01,-1.31E-01
-1.18E-02,5.04E-03,1.15E-01,-1.31E-01
-1.15E-02,5.15E-03,1.14E-01,-1.31E-01
-1.10E-02,5.22E-03,1.14E-01,-1.31E-01
-1.10E-02,5.15E-03,1.14E-01,-1.31E-01
-1.16E-02,5.04E-03,1.15E-01,-1.31E-01
-1.18E-02,5.05E-03,1.15E-01,-1.31E-01
-1.14E-02,5.16E-03,1.14E-01,-1.31E-01
-1.10E-02,5.22E-03,1.14E-01,-1.31E-01
-1.10E-02,5.14E-03,1.14E-01,-1.31E-01
-1.16E-02,5.04E-03,1.15E-01,-1.31E-01
-1.18E-02,5.05E-03,1.15E-01,-1.31E-01
-1.14E-02,5.15E-03,1.14E-01,-1.31E-01
-1.10E-02,5.22E-03,1.14E-01,-1.31E-01
-1.10E-02,5.15E-03,1.14E-01,-1.31E-01
-1.16E-02,5.04E-03,1.15E-01,-1.31E-01
-1.18E-02,5.05E-03,1.15E-01,-1.31E-01
-1.14E-02,5.15E-03,1.14E-01,-1.31E-01
-1.10E-02,5.22E-03,1.14E-01,-1.31E-01
-1.10E-02,5.15E-03,1.14E-01,-1.31E-01
-1.16E-02,5.04E-03,1.15E-01,-1.31E-01
-1.18E-02,5.06E-03,1.15E-01,-1.31E-01
-1.14E-02,5.15E-03,1.14E-01,-1.31E-01
-1.09E-02,5.21E-03,1.14E-01,-1.31E-01
-1.10E-02,5.14E-03,1.14E-01,-1.31E-01
-1.16E-02,5.04E-03,1.15E-01,-1.31E-01
-1.18E-02,5.05E-03,1.15E-01,-1.31E-01
-1.14E-02,5.15E-03,1.14E-01,-1.31E-01
-1.09E-02,5.21E-03,1.14E-01,-1.31E-01
-1.10E-02,5.14E-03,1.14E-01,-1.31E-01
-1.16E-02,5.03E-03,1.15E-01,-1.31E-01
-1.18E-02,5.05E-03,1.15E-01,-1.31E-01
-1.14E-02,5.14E-03,1.14E-01,-1.31E-01
